round_update,round_number,round_start_date,round_end_date,grant_title,grant_id,region,category,url,match_amount,num_contributions,num_unique_contributors,crowdfund_amount_contributions_usd,crowdfund_amount_contributions_usd_update,total,total_update,region_update,count,total_update_grouped,grant_id_update
GR12,12,2021-12-01,2021-12-16,Cryptutorial,2091,europe,Community,https://gitcoin.co/grants/2091/cryptutorial,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Telegram Totality,799,none,Infra Tech,https://gitcoin.co/grants/799/telegram-totality,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BBFT Podcast Show - Season2,1320,none,Community,https://gitcoin.co/grants/1320/bbft-podcast-show-season2,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Democracy Mars,927,none,Community,https://gitcoin.co/grants/927/democracy-mars,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,IPFS iOS Backup,912,none,Infra Tech,https://gitcoin.co/grants/912/ipfs-ios-backup,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Crypt0's News YouTube,1379,north_america,Community,https://gitcoin.co/grants/1379/crypt0s-news-youtube,0,1,1,3,3,3,3,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,BBFT Podcast Show - Season2,1313,none,Community,https://gitcoin.co/grants/1313/bbft-podcast-show-season2,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DeFiBook,2375,southeast_asia,Community,https://gitcoin.co/grants/2375/defibook,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,Pine Finance (ex UniswapEX v2),765,none,Infra Tech,https://gitcoin.co/grants/765/pine-finance-ex-uniswapex-v2,0,1,1,20,20,20,20,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,World's first s-Bridge (staking bridge),3622,southeast_asia,Community,https://gitcoin.co/grants/3622/worlds-first-s-bridge-staking-bridge,0,1,1,1,1,1,1,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,CryptoVincent,2174,latin_america,Community,https://gitcoin.co/grants/2174/cryptovincent,0,1,1,2,2,2,2,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Muffin Finance,2197,southeast_asia,dApp Tech,https://gitcoin.co/grants/2197/muffin-finance,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,eQuality,1909,north_america,Community,https://gitcoin.co/grants/1909/equality,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1288,none,Community,https://gitcoin.co/grants/1288/coding-girls-club,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Research Grant:  Swarm Scraper for Verified Smart Contracts,111,none,Infra Tech,https://gitcoin.co/grants/111/research-grant-swarm-scraper-for-verified-smart-c,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The Daily Crypto YouTube Channel,1797,north_america,Community,https://gitcoin.co/grants/1797/the-daily-crypto-youtube-channel,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,MetaMoneyMarket,141,none,dApp Tech,https://gitcoin.co/grants/141/metamoneymarket,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Basic function,980,none,dApp Tech,https://gitcoin.co/grants/980/basic-function,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Dedge - Swap Compound Collateral and Debt at Will!,703,none,dApp Tech,https://gitcoin.co/grants/703/dedge-swap-compound-collateral-and-debt-at-will,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Froshfeel,1152,none,dApp Tech,https://gitcoin.co/grants/1152/froshfeel,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Etherboard,2444,europe,dApp Tech,https://gitcoin.co/grants/2444/etherboard,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,BBFT Podcast Show,473,none,Community,https://gitcoin.co/grants/473/bbft-podcast-show,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Sense.Play,1928,india,dApp Tech,https://gitcoin.co/grants/1928/senseplay,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,DEGO NFTs,1794,north_america,dApp Tech,https://gitcoin.co/grants/1794/dego-nfts,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Ether Data Science,328,none,dApp Tech,https://gitcoin.co/grants/328/ether-data-science,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Dev Protocol,629,none,Infra Tech,https://gitcoin.co/grants/629/dev-protocol,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Flashmint.,917,none,dApp Tech,https://gitcoin.co/grants/917/flashmint,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BlockchainJuju - ETH Devs Sao Paulo (Jan - Nov 2020),1554,none,Community,https://gitcoin.co/grants/1554/blockchainjuju-eth-devs-sao-paulo-jan-nov-2020,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Lazy Trade,4154,europe,Grants Round 12,https://gitcoin.co/grants/4154/lazy-trade,0,2,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,DeFlast - Instantly swap your collateral on Compound,714,none,dApp Tech,https://gitcoin.co/grants/714/deflast-instantly-swap-your-collateral-on-compoun,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The Department of Decentralization (neé ETHBerlin),556,none,dApp Tech,https://gitcoin.co/grants/556/the-department-of-decentralization-nee-ethberlin,0,1,1,10,10,10,10,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Dean,986,none,dApp Tech,https://gitcoin.co/grants/986/dean,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Idea Factory,2259,north_america,dApp Tech,https://gitcoin.co/grants/2259/idea-factory,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,The Fit Bot,666,none,dApp Tech,https://gitcoin.co/grants/666/the-fit-bot,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,0xEarth,530,none,dApp Tech,https://gitcoin.co/grants/530/0xearth,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DAOJanes,897,none,dApp Tech,https://gitcoin.co/grants/897/daojanes,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Peepeth: social network for a better world,26,none,dApp Tech,https://gitcoin.co/grants/26/peepeth-social-network-for-a-better-world,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The Athlete 360,1703,europe,dApp Tech,https://gitcoin.co/grants/1703/the-athlete-360,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Hola DeFi,971,none,Community,https://gitcoin.co/grants/971/hola-defi,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DARWIN ≥ MARX - ECO/LOGICAL R/EVOLUTION,2006,europe,dApp Tech,https://gitcoin.co/grants/2006/darwin-marx-ecological-revolution,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,AlphaColo,1959,north_america,dApp Tech,https://gitcoin.co/grants/1959/alphacolo,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Aave Token Exchange,981,none,dApp Tech,https://gitcoin.co/grants/981/aave-token-exchange,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Storj Exporter,1559,none,dApp Tech,https://gitcoin.co/grants/1559/storj-exporter,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,End of the Chain Podcast,279,none,Community,https://gitcoin.co/grants/279/end-of-the-chain-podcast,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ANT1pattern,1159,none,dApp Tech,https://gitcoin.co/grants/1159/ant1pattern,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Battle Racers,1098,none,dApp Tech,https://gitcoin.co/grants/1098/battle-racers,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Multifarm.fi - A Yieldfarm Data Aggregation Platform,3334,undefined,dApp Tech,https://gitcoin.co/grants/3334/multifarmfi-a-yieldfarm-data-aggregation-platform,0,1,1,1,1,1,1,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Open Zone Finance,2382,east_asia,dApp Tech,https://gitcoin.co/grants/2382/open-zone-finance,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,One Million Developers Community Fund,286,none,Community,https://gitcoin.co/grants/286/one-million-developers-community-fund,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,LTokens: Solving the paradox between Staking & DeFi,370,none,Infra Tech,https://gitcoin.co/grants/370/ltokens-solving-the-paradox-between-staking-defi,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Feel the yearn,1069,europe,dApp Tech,https://gitcoin.co/grants/1069/feel-the-yearn,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,KARMA: Social Media For Good,2255,none,dApp Tech,https://gitcoin.co/grants/2255/karma-social-media-for-good,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Decentralized Internet,729,none,Infra Tech,https://gitcoin.co/grants/729/decentralized-internet,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,End Volatile Gas Prices,1553,none,dApp Tech,https://gitcoin.co/grants/1553/end-volatile-gas-prices,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,SideChainLearn,3602,india,Community,https://gitcoin.co/grants/3602/sidechainlearn,0,1,1,6,6,6,6,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Beat Nomads - Empower Artists,1295,none,Community,https://gitcoin.co/grants/1295/beat-nomads-empower-artists,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Community Based Audit,762,none,dApp Tech,https://gitcoin.co/grants/762/community-based-audit,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,OrganicBlock - Redefining Urban Farming!,1134,india,dApp Tech,https://gitcoin.co/grants/1134/organicblock-redefining-urban-farming,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,A Platform to Catalyze Achievement of Legislation Objectives,824,none,dApp Tech,https://gitcoin.co/grants/824/a-platform-to-catalyze-achievement-of-legislation,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,iCryptoNode - Bitcoin & Raspberry Pi Monero Node,3390,north_america,Infra Tech,https://gitcoin.co/grants/3390/icryptonode-bitcoin-raspberry-pi-monero-node,0,1,1,3500,3500,3500,3500,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,CryptoTreasuries.org - Cryptocurrencies on companies' balance sheets,2710,southeast_asia,Community,https://gitcoin.co/grants/2710/cryptotreasuriesorg-cryptocurrencies-on-companies,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,"Bake My Token - Create your Ethereum, Polygon ERC20, BEP20 token in seconds",3378,india,dApp Tech,https://gitcoin.co/grants/3378/bake-my-token-create-your-ethereum-polygon-erc20-,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1294,none,Community,https://gitcoin.co/grants/1294/coding-girls-club,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DeFi777,815,undefined,dApp Tech,https://gitcoin.co/grants/815/defi777,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Scoopy Trooples Twitter,352,none,Community,https://gitcoin.co/grants/352/scoopy-trooples-twitter,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,UniShare,1823,india,Community,https://gitcoin.co/grants/1823/unishare,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Query Ethereum,581,none,Infra Tech,https://gitcoin.co/grants/581/query-ethereum,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,People Supported Intelligence,3569,europe,Community,https://gitcoin.co/grants/3569/people-supported-intelligence,0,1,1,5,5,5,5,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Free course for educating people about Cryptocurrency and blockchain in India,2270,india,Community,https://gitcoin.co/grants/2270/free-course-for-educating-people-about-cryptocurr,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Porium,1209,none,Community,https://gitcoin.co/grants/1209/porium,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,seedbank,1142,none,dApp Tech,https://gitcoin.co/grants/1142/seedbank,0,1,1,2,2,2,2,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Rebalance.to,335,none,dApp Tech,https://gitcoin.co/grants/335/rebalanceto,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Pixelart Crypto Portfolio,674,none,dApp Tech,https://gitcoin.co/grants/674/pixelart-crypto-portfolio,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ETH 2.0,2697,southeast_asia,Community,https://gitcoin.co/grants/2697/eth-20,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,web3-react,248,none,Infra Tech,https://gitcoin.co/grants/248/web3-react,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Trackavault,2480,none,dApp Tech,https://gitcoin.co/grants/2480/trackavault,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Loan Shark,555,none,dApp Tech,https://gitcoin.co/grants/555/loan-shark,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,AhhSun | Nfts Art,2878,latin_america,NFTs,https://gitcoin.co/grants/2878/ahhsun-nfts-art,0,2,2,2,2,2,2,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,DeFi研习社&不确定思维公众号,2160,east_asia,Community,https://gitcoin.co/grants/2160/defiyan-xi-she-bu-que-ding-si-wei-gong-zhong-hao,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,@EmilianoBonassi - Builder - (White) Hacker,1729,europe,dApp Tech,https://gitcoin.co/grants/1729/emilianobonassi-builder-white-hacker,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Nori,120,none,Infra Tech,https://gitcoin.co/grants/120/nori,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Metis Protocol: A governance and collaboration implementation framework for DAOs,818,none,dApp Tech,https://gitcoin.co/grants/818/metis-protocol-a-governance-and-collaboration-imp,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,TryDeFi - The Magic of Decentralized Finance,2117,southeast_asia,dApp Tech,https://gitcoin.co/grants/2117/trydefi-the-magic-of-decentralized-finance,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,Stitch,679,none,dApp Tech,https://gitcoin.co/grants/679/stitch,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,QLIP,2881,africa,NFTs,https://gitcoin.co/grants/2881/qlip,0,1,0,,0,,0,africa,1,32850,1
GR12,12,2021-12-01,2021-12-16,IPFSpace,3324,east_asia,Community,https://gitcoin.co/grants/3324/ipfspace,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,crypto-analysis-cli | DataCrypto Analytics,1721,latin_america,dApp Tech,https://gitcoin.co/grants/1721/crypto-analysis-cli-datacrypto-analytics,0,1,0,,0,,0,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,Validity,186,none,dApp Tech,https://gitcoin.co/grants/186/validity,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,YAM Protocol Audit,1059,none,Infra Tech,https://gitcoin.co/grants/1059/yam-protocol-audit,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Marketing DAO,289,none,Community,https://gitcoin.co/grants/289/marketing-dao,0,1,1,4,4,4,4,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Barrio to the Blockchain (Panvala League),2602,north_america,Community,https://gitcoin.co/grants/2602/barrio-to-the-blockchain-panvala-league,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,SimpleAsWater,268,none,dApp Tech,https://gitcoin.co/grants/268/simpleaswater,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Covering the First U.N. Climate Transaction on Ethereum,2898,north_america,Community,https://gitcoin.co/grants/2898/covering-the-first-un-climate-transaction-on-ethe,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Defiant - Russian edition,3101,europe,Community,https://gitcoin.co/grants/3101/defiant-russian-edition,0,1,1,15,15,15,15,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,【风口上的DEFI】上海站圆满结束,2647,oceania,Community,https://gitcoin.co/grants/2647/feng-kou-shang-de-defi-shang-hai-zhan-yuan-man-ji,0,1,0,,0,,0,oceania,1,49133,1
GR12,12,2021-12-01,2021-12-16,Gitcoin Product Development Grant,123,none,Community,https://gitcoin.co/grants/123/gitcoin-product-development-grant,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Fiona Kobayashi - Software Engineer,294,undefined,Community,https://gitcoin.co/grants/294/fiona-kobayashi-software-engineer,0,1,1,1,1,1,1,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,CryptoChicks Hatchery,1751,north_america,Community,https://gitcoin.co/grants/1751/cryptochicks-hatchery,0,1,1,2,2,2,2,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Smart Contract Registry,450,none,Infra Tech,https://gitcoin.co/grants/450/smart-contract-registry,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Argon | Blockchain-Based Freelancer Platform,2008,east_asia,dApp Tech,https://gitcoin.co/grants/2008/argon-blockchain-based-freelancer-platform,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Parcel - Simplifying Crypto payroll & Treasury management at Scale,1099,india,dApp Tech,https://gitcoin.co/grants/1099/parcel-simplifying-crypto-payroll-treasury-manage,0,1,0,,0,,0,india,1,71396,1
GR12,12,2021-12-01,2021-12-16,Bloinx by BX Smart Labs,1740,latin_america,dApp Tech,https://gitcoin.co/grants/1740/bloinx-by-bx-smart-labs,0,1,0,,0,,0,latin america,1,237134,1
GR12,12,2021-12-01,2021-12-16,S33D Grant - Circle 0 'yOur Golden Dream',909,none,dApp Tech,https://gitcoin.co/grants/909/s33d-grant-circle-0-your-golden-dream,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Legisledger,1420,none,Community,https://gitcoin.co/grants/1420/legisledger,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ADAMANT Messenger,1058,none,dApp Tech,https://gitcoin.co/grants/1058/adamant-messenger,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,You. - Decentralized Password Management,131,none,Infra Tech,https://gitcoin.co/grants/131/you-decentralized-password-management,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,deltatheta - p2p options trading platform on Ethereum,1948,europe,dApp Tech,https://gitcoin.co/grants/1948/deltatheta-p2p-options-trading-platform-on-ethere,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,PayMi eWallet,984,none,Community,https://gitcoin.co/grants/984/paymi-ewallet,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,"AvionDB: A Distributed, MongoDB-like Database (Fully compatible with Web2 & Web3)",913,none,Infra Tech,https://gitcoin.co/grants/913/aviondb-a-distributed-mongodb-like-database-fully,0,1,1,5,5,5,5,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Bityond,724,none,dApp Tech,https://gitcoin.co/grants/724/bityond,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,ETHack Management Ethical Hacking Service,635,north_america,dApp Tech,https://gitcoin.co/grants/635/ethack-management-ethical-hacking-service,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,"Stake.gg - Open Markets for Gamers, by Gamers",2149,north_america,dApp Tech,https://gitcoin.co/grants/2149/stakegg-open-markets-for-gamers-by-gamers,0,1,1,1,1,1,1,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Wallets.Review,104,none,Community,https://gitcoin.co/grants/104/walletsreview,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BullishbearFinance,2169,north_america,dApp Tech,https://gitcoin.co/grants/2169/bullishbearfinance,0,1,1,1,1,1,1,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Yazanator Twitter Account Activity,324,none,Community,https://gitcoin.co/grants/324/yazanator-twitter-account-activity,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Octavio personal,992,none,dApp Tech,https://gitcoin.co/grants/992/octavio-personal,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Educating Others And Learning About Crypto,1965,north_america,Community,https://gitcoin.co/grants/1965/educating-others-and-learning-about-crypto,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Open Source ProgPoW miner full stack integration,54,none,Infra Tech,https://gitcoin.co/grants/54/open-source-progpow-miner-full-stack-integration,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,The Ethereum payment plugin for ecommerce. Buy online with ERC20 tokens.,3274,europe,dApp Tech,https://gitcoin.co/grants/3274/the-ethereum-payment-plugin-for-ecommerce-buy-onl,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Captain Bitcoin,997,none,Community,https://gitcoin.co/grants/997/captain-bitcoin,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,BytesIO,2111,east_asia,dApp Tech,https://gitcoin.co/grants/2111/bytesio,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,MoovIt Fitness,1876,undefined,dApp Tech,https://gitcoin.co/grants/1876/moovit-fitness,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Content about NFTs by Theo Goodman,325,none,Community,https://gitcoin.co/grants/325/content-about-nfts-by-theo-goodman,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Coding Girls Club,1293,none,Community,https://gitcoin.co/grants/1293/coding-girls-club,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Digital Euro Stablecoin Protocol,1483,none,dApp Tech,https://gitcoin.co/grants/1483/digital-euro-stablecoin-protocol,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Block Bot,342,none,Infra Tech,https://gitcoin.co/grants/342/block-bot,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,CryptoSec.info - Cryptocurrency Security for Beginners,1689,southeast_asia,Community,https://gitcoin.co/grants/1689/cryptosecinfo-cryptocurrency-security-for-beginne,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,FlowStake - Activity Staking Blockchain Network,681,none,dApp Tech,https://gitcoin.co/grants/681/flowstake-activity-staking-blockchain-network,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,0confirmation,959,none,Infra Tech,https://gitcoin.co/grants/959/0confirmation,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Qualla - A platform for creators,1667,north_america,dApp Tech,https://gitcoin.co/grants/1667/qualla-a-platform-for-creators,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Pygate,1416,none,Community,https://gitcoin.co/grants/1416/pygate,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,vouch for me,2310,none,dApp Tech,https://gitcoin.co/grants/2310/vouch-for-me,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Nosqlclient,3161,europe,Community,https://gitcoin.co/grants/3161/nosqlclient,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Idea Markets,175,none,Community,https://gitcoin.co/grants/175/idea-markets,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Smartdeposit - Guard your deposit！,2569,east_asia,dApp Tech,https://gitcoin.co/grants/2569/smartdeposit-guard-your-deposit,0,1,0,,0,,0,east asia,1,285554,1
GR12,12,2021-12-01,2021-12-16,Developer Interviews,2391,north_america,dApp Tech,https://gitcoin.co/grants/2391/developer-interviews,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,saveDAI,462,north_america,dApp Tech,https://gitcoin.co/grants/462/savedai,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,Building Ethereum Together,708,none,Community,https://gitcoin.co/grants/708/building-ethereum-together,0,1,1,1,1,1,1,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Burner Wallet,20,none,dApp Tech,https://gitcoin.co/grants/20/burner-wallet,0,1,1,5,5,5,5,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,DIGID,2306,north_america,Community,https://gitcoin.co/grants/2306/digid,0,1,0,,0,,0,north america,1,2341629,1
GR12,12,2021-12-01,2021-12-16,FormosArt.io,2899,southeast_asia,NFTs,https://gitcoin.co/grants/2899/formosartio,0,1,0,,0,,0,southeast asia,1,107380,1
GR12,12,2021-12-01,2021-12-16,X5 CMS,417,none,dApp Tech,https://gitcoin.co/grants/417/x5-cms,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Geon App: Augmented Reality App leveraging POA Core Network,101,none,dApp Tech,https://gitcoin.co/grants/101/geon-app-augmented-reality-app-leveraging-poa-cor,0,1,0,,0,,0,worlwide,1,1502191,1
GR12,12,2021-12-01,2021-12-16,Women in Web 3.0,3508,europe,Community,https://gitcoin.co/grants/3508/women-in-web-30,0,1,0,,0,,0,europe,1,1386166,1
GR12,12,2021-12-01,2021-12-16,Ralie Network - Connecting Through Blockchain,1995,latin_america,Community,https://gitcoin.co/grants/1995/ralie-network-connecting-through-blockchain,0,1,0,,0,,0,latin america,1,237134,1
