round_update,round_number,round_start_date,round_end_date,grant_title,grant_id,region,category,url,match_amount,num_contributions,num_unique_contributors,crowdfund_amount_contributions_usd,crowdfund_amount_contributions_usd_update,total,total_update,region_update,count,total_update_grouped,grant_id_update
GR10,10,2021-06-16,2021-07-02,Movement DAO,862,undefined,dApp Tech,https://gitcoin.co/grants/862/movement-dao,131,477,435,855,855,986,986,worlwide,1,448674,5
GR10,10,2021-06-16,2021-07-02,Grassroots Economics CIC Support - Kenya & Beyond,816,africa,dApp Tech,https://gitcoin.co/grants/816/grassroots-economics-cic-support-kenya-beyond,74,267,258,905,905,979,979,africa,1,26320,7
GR10,10,2021-06-16,2021-07-02,Vyper.fun | CryptoZombies+Ethernaut for Vyper,1122,none,Infra Tech,https://gitcoin.co/grants/1122/vyperfun-cryptozombiesethernaut-for-vyper,17,130,122,961,961,978,978,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,"Clash of Mcaps - Crypto heroes game by crypto heroes(investors) - Hold, Stake and Fight!",2814,europe,NFTs,https://gitcoin.co/grants/2814/clash-of-mcaps-crypto-heroes-game-by-crypto-heroe,66,529,426,902,902,969,969,europe,1,299405,3
GR10,10,2021-06-16,2021-07-02,Conviction Voting cadCAD Model Improvements: 1Hive Luna Swarm 🐝,1141,north_america,dApp Tech,https://gitcoin.co/grants/1141/conviction-voting-cadcad-model-improvements-1hive,55,227,216,887,887,942,942,north america,1,497287,6
GR10,10,2021-06-16,2021-07-02,Dystopia Labs - IRL Summit & Hackathon Series,2783,north_america,NFTs,https://gitcoin.co/grants/2783/dystopia-labs-irl-summit-hackathon-series,54,445,343,888,888,942,942,north america,1,497287,3
GR10,10,2021-06-16,2021-07-02,Beacon Book,2141,undefined,Community,https://gitcoin.co/grants/2141/beacon-book,13,74,70,899,899,912,912,worlwide,1,448674,4
GR10,10,2021-06-16,2021-07-02,Blockchain Education Network (BEN) [Panvala League],49,latin_america,Community,https://gitcoin.co/grants/49/blockchain-education-network-ben-panvala-league,201,175,161,708,708,909,909,latin america,1,166272,10
GR10,10,2021-06-16,2021-07-02,CryptoFees.info,1624,europe,Community,https://gitcoin.co/grants/1624/cryptofeesinfo,9,34,34,888,888,897,897,europe,1,299405,5
GR10,10,2021-06-16,2021-07-02,Using commitment voting for better DAO governance,2833,oceania,dGov,https://gitcoin.co/grants/2833/using-commitment-voting-for-better-dao-governance,69,274,265,780,780,849,849,oceania,1,61900,3
GR10,10,2021-06-16,2021-07-02,LikeCoin - Republic of Liker Land,634,east_asia,Infra Tech,https://gitcoin.co/grants/634/likecoin-republic-of-liker-land,100,478,427,748,748,847,847,east asia,1,109192,6
GR10,10,2021-06-16,2021-07-02,DAppChaser,1692,east_asia,Community,https://gitcoin.co/grants/1692/dappchaser,60,184,178,786,786,846,846,east asia,1,109192,5
GR10,10,2021-06-16,2021-07-02,D¢ENT + Matic (Polygon) NFT Product Authentication System,1901,north_america,dApp Tech,https://gitcoin.co/grants/1901/dcent-matic-polygon-nft-product-authentication-sy,61,265,251,781,781,842,842,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,CLAIRVOYANT ALLIANCE ART UNIVERSITY - NFT DAO COMMUNITY ARTHΞRΞUM THE REAL ΞTHΞRΞALARTMUSΞUM,2400,north_america,NFTs,https://gitcoin.co/grants/2400/clairvoyant-alliance-art-university-nft-dao-commu,57,394,377,761,761,818,818,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,ETH Gas.watch,1175,undefined,Infra Tech,https://gitcoin.co/grants/1175/eth-gaswatch,82,381,360,722,722,804,804,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,Blockchain Threat Intelligence - Weekly Newsletter,934,north_america,Infra Tech,https://gitcoin.co/grants/934/blockchain-threat-intelligence-weekly-newsletter,70,371,354,728,728,798,798,north america,1,497287,6
GR10,10,2021-06-16,2021-07-02,📜 NFT Letter ✍️,2744,latin_america,NFTs,https://gitcoin.co/grants/2744/nft-letter,331,299,268,462,462,793,793,latin america,1,166272,1
GR10,10,2021-06-16,2021-07-02,How to connect the Heco mainnet using Metamask,2351,southeast_asia,Community,https://gitcoin.co/grants/2351/how-to-connect-the-heco-mainnet-using-metamask,36,68,68,753,753,790,790,southeast asia,1,102124,3
GR10,10,2021-06-16,2021-07-02,OPG NFTs - Community-Owned NFTs for HTML5 Game Developers (+ Game3.js v2!),1140,southeast_asia,dApp Tech,https://gitcoin.co/grants/1140/opg-nfts-community-owned-nfts-for-html5-game-deve,79,360,328,710,710,789,789,southeast asia,1,102124,5
GR10,10,2021-06-16,2021-07-02,Bloom Network - Panvala League,1595,undefined,Community,https://gitcoin.co/grants/1595/bloom-network-panvala-league,71,244,172,682,682,753,753,worlwide,1,448674,5
GR10,10,2021-06-16,2021-07-02,Orange Wallet,2767,india,dApp Tech,https://gitcoin.co/grants/2767/orange-wallet,98,373,357,652,652,750,750,india,1,14503,3
GR10,10,2021-06-16,2021-07-02,Kawaii Batttle Royale: No-Loss eSports Tournament Game using AAVE,2221,north_america,NFTs,https://gitcoin.co/grants/2221/kawaii-batttle-royale-no-loss-esports-tournament-,39,323,311,681,681,720,720,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,Mailchain - Email-like messaging built on blockchain protocols and decentralized storage.,153,undefined,dApp Tech,https://gitcoin.co/grants/153/mailchain-email-like-messaging-built-on-blockchai,57,279,267,662,662,719,719,worlwide,1,448674,8
GR10,10,2021-06-16,2021-07-02,Meta Gamma Delta DAO: Funding Women-Led Initiatives,615,undefined,Community,https://gitcoin.co/grants/615/meta-gamma-delta-dao-funding-women-led-initiative,27,93,83,691,691,717,717,worlwide,1,448674,8
GR10,10,2021-06-16,2021-07-02,MetaDAO 幻境小组,2967,east_asia,Community,https://gitcoin.co/grants/2967/metadao-huan-jing-xiao-zu,74,256,172,628,628,702,702,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,Shivarthu Democracy: The blockchain-based decentralized governance system,445,india,dGov,https://gitcoin.co/grants/445/shivarthu-democracy-the-blockchain-based-decentra,89,360,324,611,611,700,700,india,1,14503,4
GR10,10,2021-06-16,2021-07-02,CryptoSheinix Youtube Channel,1863,latin_america,Community,https://gitcoin.co/grants/1863/cryptosheinix-youtube-channel,188,180,166,488,488,676,676,latin america,1,166272,4
GR10,10,2021-06-16,2021-07-02,EmpanaDAO,1374,latin_america,Community,https://gitcoin.co/grants/1374/empanadao,210,212,181,464,464,674,674,latin america,1,166272,6
GR10,10,2021-06-16,2021-07-02,Crypto Inheritance by Endowl,2074,north_america,dApp Tech,https://gitcoin.co/grants/2074/crypto-inheritance-by-endowl,37,214,205,624,624,661,661,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,Caio Investe,1131,latin_america,Community,https://gitcoin.co/grants/1131/caio-investe,161,174,157,497,497,658,658,latin america,1,166272,6
GR10,10,2021-06-16,2021-07-02,"GOATNFT -NFT trade platform provides whole sale, split sale and lease based on various auction methods.",3087,latin_america,NFTs,https://gitcoin.co/grants/3087/goatnft-nft-trade-platform-provides-whole-sale-sp,2,53,44,656,656,657,657,latin america,1,166272,2
GR10,10,2021-06-16,2021-07-02,Meme of the Day,1413,undefined,NFTs,https://gitcoin.co/grants/1413/meme-of-the-day,45,404,347,607,607,653,653,worlwide,1,448674,3
GR10,10,2021-06-16,2021-07-02,994.eth,2414,latin_america,NFTs,https://gitcoin.co/grants/2414/994eth,170,209,191,463,463,633,633,latin america,1,166272,4
GR10,10,2021-06-16,2021-07-02,Atlantis World,3062,africa,dApp Tech,https://gitcoin.co/grants/3062/atlantis-world,2,64,47,629,629,632,632,africa,1,26320,3
GR10,10,2021-06-16,2021-07-02,Opolis,486,north_america,dApp Tech,https://gitcoin.co/grants/486/opolis,55,278,264,574,574,629,629,north america,1,497287,6
GR10,10,2021-06-16,2021-07-02,GasNow,2225,east_asia,dApp Tech,https://gitcoin.co/grants/2225/gasnow,9,82,76,616,616,625,625,east asia,1,109192,2
GR10,10,2021-06-16,2021-07-02,Customata - Decentralized recommendation engine for internet search and social media,780,india,dApp Tech,https://gitcoin.co/grants/780/customata-decentralized-recommendation-engine-for,40,256,242,580,580,619,619,india,1,14503,4
GR10,10,2021-06-16,2021-07-02,ETHPlanet - member of togETHer,468,east_asia,Community,https://gitcoin.co/grants/468/ethplanet-member-of-together,86,191,186,533,533,619,619,east asia,1,109192,6
GR10,10,2021-06-16,2021-07-02,Ceazors Snack Sandwich,1749,east_asia,Community,https://gitcoin.co/grants/1749/ceazors-snack-sandwich,27,102,100,582,582,609,609,east asia,1,109192,5
GR10,10,2021-06-16,2021-07-02,DAI Para Principiantes,949,latin_america,Community,https://gitcoin.co/grants/949/dai-para-principiantes,139,150,133,469,469,608,608,latin america,1,166272,7
GR10,10,2021-06-16,2021-07-02,Behodler Liquidity Protocol,3125,africa,dApp Tech,https://gitcoin.co/grants/3125/behodler-liquidity-protocol,1,23,23,599,599,600,600,africa,1,26320,3
GR10,10,2021-06-16,2021-07-02,Open Reviews: A Web2 to Web3 Replication Protocol (Panvala League),1166,europe,dApp Tech,https://gitcoin.co/grants/1166/open-reviews-a-web2-to-web3-replication-protocol-,29,227,190,570,570,599,599,europe,1,299405,6
GR10,10,2021-06-16,2021-07-02,Gitcoin DAO Anti-Fraud Workstream: Round 10,3130,north_america,Building Gitcoin,https://gitcoin.co/grants/3130/gitcoin-dao-anti-fraud-workstream-round-10,103,85,81,483,483,587,587,north america,1,497287,1
GR10,10,2021-06-16,2021-07-02,Lexicoin by Opah!,1617,latin_america,dApp Tech,https://gitcoin.co/grants/1617/lexicoin-by-opah,155,223,182,408,408,563,563,latin america,1,166272,3
GR10,10,2021-06-16,2021-07-02,Grant Monitor - Mobile Alerts for Grant Contributions,2948,africa,Building Gitcoin,https://gitcoin.co/grants/2948/grant-monitor-mobile-alerts-for-grant-contributio,163,130,127,398,398,561,561,africa,1,26320,2
GR10,10,2021-06-16,2021-07-02,Blocklatina,3126,latin_america,Community,https://gitcoin.co/grants/3126/blocklatina,2,8,8,556,556,558,558,latin america,1,166272,3
GR10,10,2021-06-16,2021-07-02,nfDAO [Panvala League],2292,north_america,NFTs,https://gitcoin.co/grants/2292/nfdao-panvala-league,17,199,182,536,536,553,553,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,MetaGame,213,undefined,dApp Tech,https://gitcoin.co/grants/213/metagame,10,84,76,541,541,550,550,worlwide,1,448674,9
GR10,10,2021-06-16,2021-07-02,Mintbot | Polygon NFT Minter (Telegram),2754,africa,NFTs,https://gitcoin.co/grants/2754/mintbot-polygon-nft-minter-telegram,21,306,220,519,519,540,540,africa,1,26320,3
GR10,10,2021-06-16,2021-07-02,A Hitchhiker's Guide to Token Engineering,798,europe,Community,https://gitcoin.co/grants/798/a-hitchhikers-guide-to-token-engineering,44,115,113,491,491,534,534,europe,1,299405,7
GR10,10,2021-06-16,2021-07-02,FiniteYFiI,1891,europe,dApp Tech,https://gitcoin.co/grants/1891/finiteyfii,17,167,150,506,506,523,523,europe,1,299405,4
GR10,10,2021-06-16,2021-07-02,Marma J Foundation (Marma J DAO) - Panvala League 🥰,902,north_america,Community,https://gitcoin.co/grants/902/marma-j-foundation-marma-j-dao-panvala-league,67,216,190,441,441,508,508,north america,1,497287,7
GR10,10,2021-06-16,2021-07-02,THX - Tokenized rewards in any app 🎁,212,europe,dApp Tech,https://gitcoin.co/grants/212/thx-tokenized-rewards-in-any-app,26,236,198,475,475,502,502,europe,1,299405,8
GR10,10,2021-06-16,2021-07-02,SimpleFi,2235,europe,dApp Tech,https://gitcoin.co/grants/2235/simplefi,22,190,158,464,464,486,486,europe,1,299405,4
GR10,10,2021-06-16,2021-07-02,AlphaOnChain,389,southeast_asia,dApp Tech,https://gitcoin.co/grants/389/alphaonchain,1,22,22,478,478,479,479,southeast asia,1,102124,6
GR10,10,2021-06-16,2021-07-02,1Hive Gardens,899,undefined,dApp Tech,https://gitcoin.co/grants/899/1hive-gardens,4,51,49,449,449,453,453,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,BaoBoard,2157,east_asia,dApp Tech,https://gitcoin.co/grants/2157/baoboard,38,234,224,406,406,444,444,east asia,1,109192,4
GR10,10,2021-06-16,2021-07-02,Arabs in Blockchain: an open community that gathers all Arabs in blockchain,1802,middle_east,Community,https://gitcoin.co/grants/1802/arabs-in-blockchain-an-open-community-that-gather,11,71,69,424,424,435,435,middle east,1,7828,5
GR10,10,2021-06-16,2021-07-02,WhalerDAO,1297,none,dApp Tech,https://gitcoin.co/grants/1297/whalerdao,19,168,126,402,402,421,421,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,Cross-Asset-Swap,2281,india,NFTs,https://gitcoin.co/grants/2281/cross-asset-swap,18,189,179,402,402,420,420,india,1,14503,4
GR10,10,2021-06-16,2021-07-02,ZeroPool - Scaling anonymous transactions for blockchains,172,undefined,dApp Tech,https://gitcoin.co/grants/172/zeropool-scaling-anonymous-transactions-for-block,30,182,169,390,390,419,419,worlwide,1,448674,8
GR10,10,2021-06-16,2021-07-02,🪐 The Opsciverse,2599,europe,dApp Tech,https://gitcoin.co/grants/2599/the-opsciverse,17,170,149,401,401,417,417,europe,1,299405,3
GR10,10,2021-06-16,2021-07-02,Interspace.chat,516,undefined,Community,https://gitcoin.co/grants/516/interspacechat,41,188,162,366,366,407,407,worlwide,1,448674,7
GR10,10,2021-06-16,2021-07-02,"MANA VOX : stopping deforestation, a new coordination game to slay Moloch",3000,europe,dApp Tech,https://gitcoin.co/grants/3000/mana-vox-stopping-deforestation-a-new-coordinatio,0,4,4,399,399,399,399,europe,1,299405,3
GR10,10,2021-06-16,2021-07-02,Feel the yearn,1069,europe,dApp Tech,https://gitcoin.co/grants/1069/feel-the-yearn,12,112,111,386,386,399,399,europe,1,299405,6
GR10,10,2021-06-16,2021-07-02,PawnSpace - Decentralized NFT Collateralized Lending Protocol,2743,undefined,NFTs,https://gitcoin.co/grants/2743/pawnspace-decentralized-nft-collateralized-lendin,8,210,136,385,385,394,394,worlwide,1,448674,3
GR10,10,2021-06-16,2021-07-02,Swap Box,403,undefined,dApp Tech,https://gitcoin.co/grants/403/swap-box,24,218,186,363,363,388,388,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,useDApp - rapid DApp developement framework,2357,europe,Infra Tech,https://gitcoin.co/grants/2357/usedapp-rapid-dapp-developement-framework,10,124,118,372,372,382,382,europe,1,299405,4
GR10,10,2021-06-16,2021-07-02,Duelist King - Democratizing NFT Card Game,2991,southeast_asia,NFTs,https://gitcoin.co/grants/2991/duelist-king-democratizing-nft-card-game,15,219,208,365,365,380,380,southeast asia,1,102124,3
GR10,10,2021-06-16,2021-07-02,MarrowDAO: Build For Good In The Metaverse,2946,east_asia,NFTs,https://gitcoin.co/grants/2946/marrowdao-build-for-good-in-the-metaverse,4,73,71,374,374,378,378,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,ChievMint,1814,india,Community,https://gitcoin.co/grants/1814/chievmint,32,166,134,343,343,375,375,india,1,14503,5
GR10,10,2021-06-16,2021-07-02,OpenEthereum (Ex-Parity client),1415,undefined,Infra Tech,https://gitcoin.co/grants/1415/openethereum-ex-parity-client,12,112,105,355,355,368,368,worlwide,1,448674,3
GR10,10,2021-06-16,2021-07-02,CYPHERVERSE: AN OPEN METAVERSE POWERED BY NFT,2617,europe,NFTs,https://gitcoin.co/grants/2617/cypherverse-an-open-metaverse-powered-by-nft,5,186,122,361,361,366,366,europe,1,299405,3
GR10,10,2021-06-16,2021-07-02,The MoonMath Manual to zk-SNARKs,543,undefined,Infra Tech,https://gitcoin.co/grants/543/the-moonmath-manual-to-zk-snarks,15,116,112,350,350,364,364,worlwide,1,448674,7
GR10,10,2021-06-16,2021-07-02,CO2KEN —  Carbon as a money lego,3059,europe,dApp Tech,https://gitcoin.co/grants/3059/co2ken-carbon-as-a-money-lego,9,93,89,355,355,364,364,europe,1,299405,3
GR10,10,2021-06-16,2021-07-02,Ethereum for Farsi speaking population,152,middle_east,Community,https://gitcoin.co/grants/152/ethereum-for-farsi-speaking-population,11,75,70,350,350,361,361,middle east,1,7828,7
GR10,10,2021-06-16,2021-07-02,Primitives Lane,1625,east_asia,Community,https://gitcoin.co/grants/1625/primitives-lane,10,54,51,348,348,358,358,east asia,1,109192,5
GR10,10,2021-06-16,2021-07-02,Ants-Review,1628,europe,dApp Tech,https://gitcoin.co/grants/1628/ants-review,3,49,48,349,349,352,352,europe,1,299405,5
GR10,10,2021-06-16,2021-07-02,EDDC (Ethereum Due Diligence Committee),2220,north_america,Community,https://gitcoin.co/grants/2220/eddc-ethereum-due-diligence-committee,26,109,103,324,324,350,350,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,Doruk İşmen,1923,middle_east,Community,https://gitcoin.co/grants/1923/doruk-ismen,22,117,103,307,307,329,329,middle east,1,7828,4
GR10,10,2021-06-16,2021-07-02,Blockchain Infrastructure Carbon Offset Working Group,3091,north_america,Community,https://gitcoin.co/grants/3091/blockchain-infrastructure-carbon-offset-working-g,3,17,17,323,323,326,326,north america,1,497287,2
GR10,10,2021-06-16,2021-07-02,IndexPool,2840,latin_america,dApp Tech,https://gitcoin.co/grants/2840/indexpool,50,204,108,276,276,326,326,latin america,1,166272,3
GR10,10,2021-06-16,2021-07-02,EthBlockArt,2142,europe,NFTs,https://gitcoin.co/grants/2142/ethblockart,9,136,117,316,316,324,324,europe,1,299405,4
GR10,10,2021-06-16,2021-07-02,GasNow,2262,east_asia,Infra Tech,https://gitcoin.co/grants/2262/gasnow,12,111,106,310,310,322,322,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,Matrix2 - An aggregated Layer 2 network,2694,undefined,dApp Tech,https://gitcoin.co/grants/2694/matrix2-an-aggregated-layer-2-network,12,155,139,309,309,321,321,worlwide,1,448674,2
GR10,10,2021-06-16,2021-07-02,Tornado.cash,198,none,dApp Tech,https://gitcoin.co/grants/198/tornadocash,14,121,109,300,300,314,314,worlwide,1,448674,7
GR10,10,2021-06-16,2021-07-02,The TeddyVerse Fund,2742,north_america,NFTs,https://gitcoin.co/grants/2742/the-teddyverse-fund,4,167,102,309,309,313,313,north america,1,497287,2
GR10,10,2021-06-16,2021-07-02,Brownie,888,none,Infra Tech,https://gitcoin.co/grants/888/brownie,1,25,23,312,312,313,313,worlwide,1,448674,7
GR10,10,2021-06-16,2021-07-02,NFT Education | Getting Giffy,1424,north_america,Community,https://gitcoin.co/grants/1424/nft-education-getting-giffy,2,31,28,311,311,313,313,north america,1,497287,5
GR10,10,2021-06-16,2021-07-02,DeFiPedia,806,undefined,Community,https://gitcoin.co/grants/806/defipedia,27,123,113,284,284,311,311,worlwide,1,448674,7
GR10,10,2021-06-16,2021-07-02,H4H Fund  - A Defi Global Wealth Fund,1250,undefined,Community,https://gitcoin.co/grants/1250/h4h-fund-a-defi-global-wealth-fund,17,130,97,294,294,311,311,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,Njombe Innovation Academy [Panvala league],2687,africa,Community,https://gitcoin.co/grants/2687/njombe-innovation-academy-panvala-league,1,26,24,303,303,304,304,africa,1,26320,3
GR10,10,2021-06-16,2021-07-02,Ethereum Staking Guides by CoinCashew *with POAP*,1653,north_america,Community,https://gitcoin.co/grants/1653/ethereum-staking-guides-by-coincashew-with-poap,7,52,49,292,292,299,299,north america,1,497287,5
GR10,10,2021-06-16,2021-07-02,The Machine Consultancy for Apache Tuweni,2537,north_america,Infra Tech,https://gitcoin.co/grants/2537/the-machine-consultancy-for-apache-tuweni,9,163,156,287,287,296,296,north america,1,497287,3
GR10,10,2021-06-16,2021-07-02,Xops,1966,north_america,Infra Tech,https://gitcoin.co/grants/1966/xops,9,177,165,286,286,295,295,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,InterFiProtocol,2344,east_asia,dApp Tech,https://gitcoin.co/grants/2344/interfiprotocol,6,121,103,289,289,295,295,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,IntelliJ Solidity,1047,undefined,Infra Tech,https://gitcoin.co/grants/1047/intellij-solidity,8,118,113,285,285,292,292,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,DES FEMMES MAGAZINE,2205,north_america,Community,https://gitcoin.co/grants/2205/des-femmes-magazine,2,24,23,284,284,286,286,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,EthGrounds (InariDAO),2909,east_asia,dGov,https://gitcoin.co/grants/2909/ethgrounds-inaridao,16,149,137,269,269,285,285,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,Dev Launchers - Accessible Tech Training At Scale,2826,north_america,Community,https://gitcoin.co/grants/2826/dev-launchers-accessible-tech-training-at-scale,5,117,58,277,277,282,282,north america,1,497287,3
GR10,10,2021-06-16,2021-07-02,やさしいDeFi (Yasashi DeFi),2058,east_asia,Community,https://gitcoin.co/grants/2058/yasashiidefi-yasashi-defi,3,30,28,279,279,282,282,east asia,1,109192,4
GR10,10,2021-06-16,2021-07-02,StablePay - DeFi Payments L2,2280,none,dApp Tech,https://gitcoin.co/grants/2280/stablepay-defi-payments-l2,13,131,127,265,265,278,278,worlwide,1,448674,4
GR10,10,2021-06-16,2021-07-02,"Digital Assets Succession Comprehensive Research - Technical, Business, and Legal",2768,africa,dApp Tech,https://gitcoin.co/grants/2768/digital-assets-succession-comprehensive-research-,1,27,27,277,277,278,278,africa,1,26320,3
GR10,10,2021-06-16,2021-07-02,favrit ~  NFTs+Collectible+DeFi+Charity,2565,north_america,NFTs,https://gitcoin.co/grants/2565/favrit-nftscollectibledeficharity,4,164,104,272,272,276,276,north america,1,497287,3
GR10,10,2021-06-16,2021-07-02,oe-eth,2564,undefined,Infra Tech,https://gitcoin.co/grants/2564/oe-eth,10,167,161,260,260,270,270,worlwide,1,448674,1
GR10,10,2021-06-16,2021-07-02,Ethereum Tools and Educational Grant,1709,north_america,Community,https://gitcoin.co/grants/1709/ethereum-tools-and-educational-grant,2,23,23,264,264,267,267,north america,1,497287,5
GR10,10,2021-06-16,2021-07-02,Reach Blockchain Development Platform,194,north_america,dApp Tech,https://gitcoin.co/grants/194/reach-blockchain-development-platform,8,112,108,257,257,265,265,north america,1,497287,9
GR10,10,2021-06-16,2021-07-02,taoDAO,1499,latin_america,Community,https://gitcoin.co/grants/1499/taodao,43,121,90,221,221,264,264,latin america,1,166272,3
GR10,10,2021-06-16,2021-07-02,MetaCartel NFT Awards (Panvala League) 🛡,1139,undefined,Community,https://gitcoin.co/grants/1139/metacartel-nft-awards-panvala-league,5,41,40,257,257,262,262,worlwide,1,448674,6
GR10,10,2021-06-16,2021-07-02,Tokenize,2892,india,dApp Tech,https://gitcoin.co/grants/2892/tokenize,7,203,113,253,253,260,260,india,1,14503,2
GR10,10,2021-06-16,2021-07-02,CryptoArtNet - Artist Directory,2122,north_america,NFTs,https://gitcoin.co/grants/2122/cryptoartnet-artist-directory,9,175,167,251,251,260,260,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,Bspeak!,2774,east_asia,Community,https://gitcoin.co/grants/2774/bspeak,5,28,28,251,251,256,256,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,wechat  miniprogram pinche_xcx,2696,east_asia,Infra Tech,https://gitcoin.co/grants/2696/wechat-miniprogram-pinche_xcx,8,155,149,246,246,255,255,east asia,1,109192,3
GR10,10,2021-06-16,2021-07-02,ysoy chain farm,1755,latin_america,dApp Tech,https://gitcoin.co/grants/1755/ysoy-chain-farm,56,151,121,197,197,253,253,latin america,1,166272,3
GR10,10,2021-06-16,2021-07-02,Electric Circus proudly presents Impact Pirates,1638,europe,Community,https://gitcoin.co/grants/1638/electric-circus-proudly-presents-impact-pirates,14,119,91,237,237,251,251,europe,1,299405,5
GR10,10,2021-06-16,2021-07-02,EU Crypto Initiative - educating policy makers on decentralization,1693,europe,Community,https://gitcoin.co/grants/1693/eu-crypto-initiative-educating-policy-makers-on-d,2,26,25,249,249,251,251,europe,1,299405,5
GR10,10,2021-06-16,2021-07-02,MentalPunks | Preserving Scientific Data through Cryptoart,2135,north_america,NFTs,https://gitcoin.co/grants/2135/mentalpunks-preserving-scientific-data-through-cr,5,110,106,238,238,243,243,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,Handshake Development Fund (Panvala League),1428,undefined,Infra Tech,https://gitcoin.co/grants/1428/handshake-development-fund-panvala-league,6,80,73,236,236,242,242,worlwide,1,448674,5
GR10,10,2021-06-16,2021-07-02,Crypto Native (video) podcast with Future Alisha,2908,oceania,Community,https://gitcoin.co/grants/2908/crypto-native-video-podcast-with-future-alisha,3,25,25,238,238,241,241,oceania,1,61900,2
GR10,10,2021-06-16,2021-07-02,KryptoVlada,2411,europe,Community,https://gitcoin.co/grants/2411/kryptovlada,7,41,38,231,231,239,239,europe,1,299405,4
GR10,10,2021-06-16,2021-07-02,(Polygon) Matic Mitra [Panvala League],1686,north_america,Community,https://gitcoin.co/grants/1686/polygon-matic-mitra-panvala-league,13,117,85,225,225,239,239,north america,1,497287,5
GR10,10,2021-06-16,2021-07-02,Designing the schwag in Gitcoin-store,2992,india,Building Gitcoin,https://gitcoin.co/grants/2992/designing-the-schwag-in-gitcoin-store,44,76,73,194,194,238,238,india,1,14503,2
GR10,10,2021-06-16,2021-07-02,Global Government - Digital Economy - New Social Contract - New World Order,2955,latin_america,Community,https://gitcoin.co/grants/2955/global-government-digital-economy-new-social-cont,15,139,56,223,223,238,238,latin america,1,166272,3
GR10,10,2021-06-16,2021-07-02,Creators Float -Arts DAO,3003,north_america,dGov,https://gitcoin.co/grants/3003/creators-float-arts-dao,3,58,48,234,234,237,237,north america,1,497287,3
GR10,10,2021-06-16,2021-07-02,Green NFT Grant,2063,north_america,NFTs,https://gitcoin.co/grants/2063/green-nft-grant,3,139,116,233,233,236,236,north america,1,497287,4
GR10,10,2021-06-16,2021-07-02,Akasha Hub Barcelona,368,none,Community,https://gitcoin.co/grants/368/akasha-hub-barcelona,0,8,8,236,236,236,236,worlwide,1,448674,8
GR10,10,2021-06-16,2021-07-02,Immunefi Whitehat Scholarship,2272,europe,Community,https://gitcoin.co/grants/2272/immunefi-whitehat-scholarship,2,28,26,233,233,235,235,europe,1,299405,4
GR10,10,2021-06-16,2021-07-02,Mamba Blockchain Development Framework,896,undefined,dApp Tech,https://gitcoin.co/grants/896/mamba-blockchain-development-framework,7,112,102,227,227,234,234,worlwide,1,448674,2
GR10,10,2021-06-16,2021-07-02,DeFi infrastructure for semantically connected NFTs,2952,undefined,Infra Tech,https://gitcoin.co/grants/2952/defi-infrastructure-for-semantically-connected-nf,6,109,97,220,220,226,226,worlwide,1,448674,3
GR10,10,2021-06-16,2021-07-02,Black Magic Bank,2749,north_america,dApp Tech,https://gitcoin.co/grants/2749/black-magic-bank,4,64,61,222,222,226,226,north america,1,497287,3
GR10,10,2021-06-16,2021-07-02,SafeChain,2982,india,dApp Tech,https://gitcoin.co/grants/2982/safechain,3,149,71,220,220,223,223,india,1,14503,3
GR10,10,2021-06-16,2021-07-02,Tonic Swirl - DeFi Dollar Cost Averaging,2129,europe,dApp Tech,https://gitcoin.co/grants/2129/tonic-swirl-defi-dollar-cost-averaging,10,109,106,213,213,223,223,europe,1,299405,2
GR10,10,2021-06-16,2021-07-02,Learn Crypto! Decentralize Awareness (by Usecripto),1167,latin_america,Community,https://gitcoin.co/grants/1167/learn-crypto-decentralize-awareness-by-usecripto,30,67,60,192,192,222,222,latin america,1,166272,4
GR10,10,2021-06-16,2021-07-02,StableGaj,2894,india,dApp Tech,https://gitcoin.co/grants/2894/stablegaj,3,135,76,217,217,221,221,india,1,14503,3
